file_id,segment_id,start_sec,end_sec,candidate_rank_within_file,candidate_type,timestamp_segment_label,combined_within_file_deviation_score,combined_neighbor_transition_score,combined_inside_outside_margin,max_fabricated_overlap_ratio,candidate_reason,evidence_type,training_label_available,allowed_use
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0010,20.0,24.0,1.0,combined_localization_candidate,fabricated_region,0.9199999999999999,0.7,4.724609430266012,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0011,22.0,26.0,1.0,combined_localization_candidate,fabricated_region,0.8200000000000001,0.88,4.337169343197596,0.5732499999999998,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0008,16.0,20.0,3.0,combined_localization_candidate,fabricated_region,0.8,0.91,3.2244358648823983,0.9877500000000001,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0007,14.0,18.0,4.0,both_deviation_and_transition,fabricated_region,0.72,0.94,-3.26929451635036,0.48775000000000013,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0009,18.0,22.0,5.0,within_file_deviation_candidate,fabricated_region,0.94,0.48000000000000004,4.685278090183971,1.0,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0012,24.0,28.0,7.0,not_top_candidate,outside_fabricated_region,0.62,0.88,-3.6798022080667003,0.07324999999999982,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0006,12.0,16.0,12.0,not_top_candidate,outside_fabricated_region,0.32,0.87,-4.49012984374284,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0019,38.0,42.0,1.0,combined_localization_candidate,fabricated_region,0.9565217391304348,0.9782608695652174,1.8501000954660138,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0018,36.0,40.0,2.0,combined_localization_candidate,fabricated_region,1.0,0.8586956521739131,1.949412251239718,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0017,34.0,38.0,3.0,combined_localization_candidate,fabricated_region,0.8913043478260869,0.8913043478260869,0.6876033516165783,0.5647500000000001,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0020,40.0,44.0,4.0,neighbor_transition_candidate,fabricated_region,0.6956521739130435,0.9782608695652174,0.13346742277013623,0.5827500000000008,strong neighbor transition indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0021,42.0,46.0,5.0,both_deviation_and_transition,outside_fabricated_region,0.7826086956521738,0.8043478260869565,-1.2051698221322245,0.08275000000000077,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0016,32.0,36.0,6.0,not_top_candidate,outside_fabricated_region,0.4565217391304348,0.8369565217391304,-0.8579581442880171,0.06475000000000009,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0003,6.0,10.0,1.0,combined_localization_candidate,fabricated_region,0.95,0.925,5.967857242689067,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0004,8.0,12.0,2.0,combined_localization_candidate,fabricated_region,0.975,0.8125,5.830501759514412,0.9427500000000002,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0002,4.0,8.0,3.0,both_deviation_and_transition,fabricated_region,0.925,0.925,-3.2321809221128097,0.57575,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0005,10.0,14.0,4.0,neighbor_transition_candidate,fabricated_region,0.625,0.85,-2.4522597756980047,0.4427500000000002,strong neighbor transition indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0019,38.0,41.039,5.0,neighbor_transition_candidate,outside_fabricated_region,0.525,0.75,-5.340335713046288,,strong neighbor transition indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0001,2.0,6.0,11.0,not_top_candidate,outside_fabricated_region,0.4,0.825,-5.8820419615527575,0.07574999999999998,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0008,16.0,20.0,1.0,both_deviation_and_transition,outside_fabricated_region,0.8518518518518519,0.9166666666666667,-0.48105633928075875,,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0007,14.0,18.0,2.0,both_deviation_and_transition,outside_fabricated_region,0.8518518518518519,0.9444444444444444,-0.48881230988654245,,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0000,0.0,4.0,3.0,within_file_deviation_candidate,fabricated_region,0.7222222222222222,0.5,0.4350057941545564,0.512,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0001,2.0,6.0,3.0,within_file_deviation_candidate,fabricated_region,0.611111111111111,0.5,0.9093741598154516,1.0,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0006,12.0,16.0,5.0,neighbor_transition_candidate,outside_fabricated_region,0.5740740740740741,0.9444444444444444,-0.44338787528365,,strong neighbor transition indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0002,4.0,8.0,10.0,not_top_candidate,fabricated_region,0.6111111111111112,0.08333333333333333,0.9024382220526662,1.0,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000021_human_003_fabricated,phase7c1_collection_manifest_000021_human_003_fabricated_w0000,0.0,4.0,1.0,both_deviation_and_transition,outside_fabricated_region,1.0,0.9021739130434783,-1.8776904664214058,,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000021_human_003_fabricated,phase7c1_collection_manifest_000021_human_003_fabricated_w0002,4.0,8.0,2.0,combined_localization_candidate,fabricated_region,0.7391304347826086,0.9021739130434783,1.7909560171909065,0.4650000000000001,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000021_human_003_fabricated,phase7c1_collection_manifest_000021_human_003_fabricated_w0001,2.0,6.0,3.0,neighbor_transition_candidate,outside_fabricated_region,0.6521739130434783,0.9782608695652174,-1.6922961047869542,,strong neighbor transition indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000021_human_003_fabricated,phase7c1_collection_manifest_000021_human_003_fabricated_w0007,14.0,18.0,4.0,both_deviation_and_transition,outside_fabricated_region,0.7608695652173914,0.8260869565217391,-1.7759801098820907,,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000021_human_003_fabricated,phase7c1_collection_manifest_000021_human_003_fabricated_w0006,12.0,16.0,5.0,combined_localization_candidate,fabricated_region,0.6521739130434783,0.8260869565217391,1.0335925529040368,0.47275,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000021_human_003_fabricated,phase7c1_collection_manifest_000021_human_003_fabricated_w0005,10.0,14.0,6.0,not_top_candidate,fabricated_region,0.47826086956521735,0.7391304347826086,1.9397791444491643,0.97275,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000021_human_003_fabricated,phase7c1_collection_manifest_000021_human_003_fabricated_w0003,6.0,10.0,7.0,not_top_candidate,fabricated_region,0.4782608695652174,0.6521739130434783,2.32169806252026,0.9650000000000001,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000021_human_003_fabricated,phase7c1_collection_manifest_000021_human_003_fabricated_w0004,8.0,12.0,8.0,not_top_candidate,fabricated_region,0.5869565217391304,0.4782608695652174,2.365522374025914,1.0,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000025_ai_004_fabricated,phase7c1_collection_manifest_000025_ai_004_fabricated_w0020,40.0,44.0,1.0,combined_localization_candidate,fabricated_region,0.8571428571428572,0.9821428571428571,1.6551335237958944,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000025_ai_004_fabricated,phase7c1_collection_manifest_000025_ai_004_fabricated_w0021,42.0,46.0,2.0,combined_localization_candidate,fabricated_region,0.9464285714285714,0.8214285714285714,1.7371274046864469,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000025_ai_004_fabricated,phase7c1_collection_manifest_000025_ai_004_fabricated_w0019,38.0,42.0,3.0,neighbor_transition_candidate,fabricated_region,0.5892857142857143,0.9821428571428571,-0.5044201465351197,0.6367499999999993,strong neighbor transition indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000025_ai_004_fabricated,phase7c1_collection_manifest_000025_ai_004_fabricated_w0022,44.0,48.0,4.0,combined_localization_candidate,fabricated_region,0.6785714285714286,0.7410714285714286,0.8927398174558623,0.5692500000000003,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000025_ai_004_fabricated,phase7c1_collection_manifest_000025_ai_004_fabricated_w0023,46.0,50.0,5.0,both_deviation_and_transition,outside_fabricated_region,0.7142857142857143,0.8214285714285714,-0.9814409744823538,0.06925000000000026,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000029_human_004_fabricated,phase7c1_collection_manifest_000029_human_004_fabricated_w0001,2.0,6.0,1.0,combined_localization_candidate,fabricated_region,0.9090909090909092,0.9318181818181819,1.891281155515832,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000029_human_004_fabricated,phase7c1_collection_manifest_000029_human_004_fabricated_w0000,0.0,4.0,2.0,both_deviation_and_transition,fabricated_region,0.9772727272727273,0.9318181818181819,0.6469665663758764,0.56525,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000029_human_004_fabricated,phase7c1_collection_manifest_000029_human_004_fabricated_w0002,4.0,8.0,3.0,combined_localization_candidate,fabricated_region,0.9090909090909091,0.8068181818181819,1.7846936410193024,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000029_human_004_fabricated,phase7c1_collection_manifest_000029_human_004_fabricated_w0003,6.0,10.0,4.0,neighbor_transition_candidate,fabricated_region,0.6363636363636364,0.8863636363636364,-0.30730828066161453,0.5382500000000001,strong neighbor transition indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000029_human_004_fabricated,phase7c1_collection_manifest_000029_human_004_fabricated_w0021,42.0,45.753,5.0,both_deviation_and_transition,outside_fabricated_region,0.8181818181818181,0.7272727272727273,-1.4541517780426219,,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000029_human_004_fabricated,phase7c1_collection_manifest_000029_human_004_fabricated_w0004,8.0,12.0,12.0,not_top_candidate,outside_fabricated_region,0.45454545454545453,0.8068181818181819,-1.7820289778075622,0.03825000000000012,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000033_ai_005_fabricated,phase7c1_collection_manifest_000033_ai_005_fabricated_w0021,42.0,46.0,1.0,both_deviation_and_transition,fabricated_region,0.9032258064516129,0.9193548387096775,-2.225576623572181,0.8524999999999991,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000033_ai_005_fabricated,phase7c1_collection_manifest_000033_ai_005_fabricated_w0023,46.0,50.0,2.0,within_file_deviation_candidate,fabricated_region,0.9838709677419355,0.6209677419354839,31.73423103470553,0.85825,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000033_ai_005_fabricated,phase7c1_collection_manifest_000033_ai_005_fabricated_w0022,44.0,48.0,3.0,within_file_deviation_candidate,fabricated_region,0.9838709677419355,0.5403225806451613,31.682068927395846,1.0,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000033_ai_005_fabricated,phase7c1_collection_manifest_000033_ai_005_fabricated_w0024,48.0,52.0,4.0,within_file_deviation_candidate,fabricated_region,0.8548387096774194,0.6451612903225806,30.646716488371354,0.35824999999999996,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000033_ai_005_fabricated,phase7c1_collection_manifest_000033_ai_005_fabricated_w0026,52.0,56.0,5.0,within_file_deviation_candidate,outside_fabricated_region,0.8870967741935484,0.6209677419354839,30.47763242126777,,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000033_ai_005_fabricated,phase7c1_collection_manifest_000033_ai_005_fabricated_w0025,50.0,54.0,6.0,not_top_candidate,outside_fabricated_region,0.8387096774193548,0.5725806451612903,30.234340047308265,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000033_ai_005_fabricated,phase7c1_collection_manifest_000033_ai_005_fabricated_w0020,40.0,44.0,8.0,not_top_candidate,fabricated_region,0.5806451612903225,0.8951612903225806,-30.919174661059728,0.35249999999999915,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000033_ai_005_fabricated,phase7c1_collection_manifest_000033_ai_005_fabricated_w0027,54.0,58.0,9.0,not_top_candidate,outside_fabricated_region,0.43548387096774194,0.8225806451612903,-30.75155297941053,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000037_human_005_fabricated,phase7c1_collection_manifest_000037_human_005_fabricated_w0016,32.0,36.0,1.0,combined_localization_candidate,fabricated_region,0.9423076923076923,0.9230769230769231,2.4679008894453967,0.9405000000000001,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000037_human_005_fabricated,phase7c1_collection_manifest_000037_human_005_fabricated_w0014,28.0,32.0,2.0,combined_localization_candidate,fabricated_region,0.9423076923076923,0.9423076923076923,2.406627269351182,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000037_human_005_fabricated,phase7c1_collection_manifest_000037_human_005_fabricated_w0015,30.0,34.0,3.0,combined_localization_candidate,fabricated_region,1.0,0.7692307692307692,2.4750330831110583,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000037_human_005_fabricated,phase7c1_collection_manifest_000037_human_005_fabricated_w0017,34.0,38.0,4.0,both_deviation_and_transition,fabricated_region,0.75,0.9230769230769231,-0.6062339475789695,0.4405000000000001,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000037_human_005_fabricated,phase7c1_collection_manifest_000037_human_005_fabricated_w0024,48.0,52.0,5.0,both_deviation_and_transition,outside_fabricated_region,0.8461538461538461,0.7307692307692308,-1.6217988049408691,,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000037_human_005_fabricated,phase7c1_collection_manifest_000037_human_005_fabricated_w0013,26.0,30.0,6.0,not_top_candidate,fabricated_region,0.5384615384615384,0.9423076923076923,-1.6507142996211601,0.6267500000000004,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000041_ai_006_fabricated,phase7c1_collection_manifest_000041_ai_006_fabricated_w0015,30.0,34.0,1.0,combined_localization_candidate,fabricated_region,0.8166666666666667,0.8999999999999999,1.2569668965699705,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000041_ai_006_fabricated,phase7c1_collection_manifest_000041_ai_006_fabricated_w0018,36.0,40.0,2.0,both_deviation_and_transition,fabricated_region,0.7,0.95,0.43098432250792285,0.7464999999999993,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000041_ai_006_fabricated,phase7c1_collection_manifest_000041_ai_006_fabricated_w0017,34.0,38.0,3.0,within_file_deviation_candidate,fabricated_region,0.9666666666666667,0.575,1.4164531620929093,1.0,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000041_ai_006_fabricated,phase7c1_collection_manifest_000041_ai_006_fabricated_w0014,28.0,32.0,4.0,neighbor_transition_candidate,fabricated_region,0.6333333333333333,0.8999999999999999,-0.5812788600125928,0.64025,strong neighbor transition indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000041_ai_006_fabricated,phase7c1_collection_manifest_000041_ai_006_fabricated_w0016,32.0,36.0,5.0,within_file_deviation_candidate,fabricated_region,0.95,0.35,1.295805681473299,1.0,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000041_ai_006_fabricated,phase7c1_collection_manifest_000041_ai_006_fabricated_w0019,38.0,42.0,7.0,not_top_candidate,outside_fabricated_region,0.4333333333333333,0.8583333333333333,-0.59783875239926,0.24649999999999928,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000045_human_006_fabricated,phase7c1_collection_manifest_000045_human_006_fabricated_w0002,4.0,8.0,1.0,combined_localization_candidate,fabricated_region,0.9772727272727273,0.9772727272727273,1.2939810832947176,0.685,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000045_human_006_fabricated,phase7c1_collection_manifest_000045_human_006_fabricated_w0003,6.0,10.0,2.0,both_deviation_and_transition,outside_fabricated_region,0.7045454545454546,0.9431818181818181,-0.754726617053142,0.18500000000000005,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000045_human_006_fabricated,phase7c1_collection_manifest_000045_human_006_fabricated_w0001,2.0,6.0,3.0,within_file_deviation_candidate,fabricated_region,0.8863636363636364,0.5454545454545454,1.6285581360910175,1.0,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000045_human_006_fabricated,phase7c1_collection_manifest_000045_human_006_fabricated_w0005,10.0,14.0,4.0,within_file_deviation_candidate,outside_fabricated_region,0.6590909090909092,0.625,-0.5332319688635989,,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000045_human_006_fabricated,phase7c1_collection_manifest_000045_human_006_fabricated_w0004,8.0,12.0,5.0,neighbor_transition_candidate,outside_fabricated_region,0.47727272727272724,0.7613636363636364,-0.8834665257691312,,strong neighbor transition indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000045_human_006_fabricated,phase7c1_collection_manifest_000045_human_006_fabricated_w0000,0.0,4.0,8.0,not_top_candidate,fabricated_region,0.8181818181818181,0.10227272727272727,1.093917663547927,0.89375,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000049_ai_007_fabricated,phase7c1_collection_manifest_000049_ai_007_fabricated_w0023,46.0,50.0,1.0,within_file_deviation_candidate,fabricated_region,0.9642857142857143,0.5267857142857143,1.0056119069124998,1.0,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000049_ai_007_fabricated,phase7c1_collection_manifest_000049_ai_007_fabricated_w0025,50.0,54.0,2.0,within_file_deviation_candidate,fabricated_region,0.875,0.5714285714285714,0.8623568812661832,1.0,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000049_ai_007_fabricated,phase7c1_collection_manifest_000049_ai_007_fabricated_w0022,44.0,48.0,3.0,within_file_deviation_candidate,fabricated_region,0.8035714285714286,0.625,0.2177217410797565,0.56175,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000049_ai_007_fabricated,phase7c1_collection_manifest_000049_ai_007_fabricated_w0027,54.0,56.891,4.0,both_deviation_and_transition,outside_fabricated_region,0.8214285714285714,0.7678571428571428,-0.46950508448747774,0.15496368038740943,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000049_ai_007_fabricated,phase7c1_collection_manifest_000049_ai_007_fabricated_w0026,52.0,56.0,5.0,neighbor_transition_candidate,fabricated_region,0.5,0.7678571428571428,0.09214835450696268,0.6120000000000001,strong neighbor transition indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000049_ai_007_fabricated,phase7c1_collection_manifest_000049_ai_007_fabricated_w0024,48.0,52.0,7.0,not_top_candidate,fabricated_region,0.9464285714285714,0.08928571428571427,0.9872006464673673,1.0,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000049_ai_007_fabricated,phase7c1_collection_manifest_000049_ai_007_fabricated_w0011,22.0,26.0,8.0,not_top_candidate,outside_fabricated_region,0.6785714285714286,0.8928571428571428,-0.7043692257426506,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000049_ai_007_fabricated,phase7c1_collection_manifest_000049_ai_007_fabricated_w0012,24.0,28.0,9.0,not_top_candidate,outside_fabricated_region,0.25,0.8928571428571428,-0.4170814378570731,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
