file_id,segment_id,start_sec,end_sec,candidate_rank_within_file,candidate_type,timestamp_segment_label,combined_within_file_deviation_score,combined_neighbor_transition_score,combined_inside_outside_margin,max_fabricated_overlap_ratio,candidate_reason,evidence_type,training_label_available,allowed_use
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0014,28.0,32.0,11.0,not_top_candidate,outside_fabricated_region,0.2727272727272727,0.8409090909090909,-2.3895694059512707,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0002,4.0,8.0,12.0,not_top_candidate,outside_fabricated_region,0.7272727272727273,0.3181818181818182,-2.388469257088205,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0026,52.0,56.0,13.0,not_top_candidate,outside_fabricated_region,0.3484848484848485,0.5454545454545454,-1.9972631815987425,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0031,62.0,66.0,14.0,not_top_candidate,outside_fabricated_region,0.18181818181818182,0.6666666666666666,-2.3230785787380555,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0030,60.0,64.0,15.0,not_top_candidate,outside_fabricated_region,0.5,0.6060606060606061,-2.5942180148275855,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0027,54.0,58.0,16.0,not_top_candidate,outside_fabricated_region,0.5,0.21212121212121213,-1.9189970983061397,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0001,2.0,6.0,17.0,not_top_candidate,outside_fabricated_region,0.696969696969697,0.696969696969697,-2.8209713418761453,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0005,10.0,14.0,18.0,not_top_candidate,outside_fabricated_region,0.46969696969696967,0.8409090909090909,-2.7913249640072637,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0028,56.0,60.0,19.0,not_top_candidate,outside_fabricated_region,0.3484848484848485,0.4318181818181818,-2.3847563844058723,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0015,30.0,34.0,20.0,not_top_candidate,outside_fabricated_region,0.5151515151515151,0.33333333333333337,-2.4922631133477733,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0021,42.0,46.0,21.0,not_top_candidate,outside_fabricated_region,0.4696969696969697,0.2803030303030303,-2.428343450956722,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0003,6.0,10.0,22.0,not_top_candidate,outside_fabricated_region,0.3939393939393939,0.3484848484848485,-2.464611090063356,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0004,8.0,12.0,23.0,not_top_candidate,outside_fabricated_region,0.803030303030303,0.3484848484848485,-2.800866847259072,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0020,40.0,44.0,24.0,not_top_candidate,outside_fabricated_region,0.25757575757575757,0.5,-2.6216319837580047,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0025,50.0,54.0,24.0,not_top_candidate,outside_fabricated_region,0.3939393939393939,0.5454545454545454,-2.7754249646593627,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0023,46.0,50.0,26.0,not_top_candidate,outside_fabricated_region,0.6212121212121212,0.2121212121212121,-2.666841384401018,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0029,58.0,62.0,26.0,not_top_candidate,outside_fabricated_region,0.15151515151515152,0.5,-2.5276553687613914,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0018,36.0,40.0,28.0,not_top_candidate,outside_fabricated_region,0.5151515151515151,0.13636363636363635,-2.609493409001866,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0017,34.0,38.0,29.0,not_top_candidate,outside_fabricated_region,0.3939393939393939,0.10606060606060605,-2.5047415601928806,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0016,32.0,36.0,30.0,not_top_candidate,outside_fabricated_region,0.48484848484848486,0.10606060606060605,-2.646151962156595,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0022,44.0,48.0,31.0,not_top_candidate,outside_fabricated_region,0.3787878787878788,0.1893939393939394,-2.6472644362012545,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0019,38.0,42.0,32.0,not_top_candidate,outside_fabricated_region,0.25757575757575757,0.38636363636363635,-2.701418599442683,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0024,48.0,52.0,33.0,not_top_candidate,outside_fabricated_region,0.30303030303030304,0.1893939393939394,-2.6758508659533713,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0010,20.0,24.0,1.0,combined_localization_candidate,fabricated_region,0.9199999999999999,0.7,4.724609430266012,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0011,22.0,26.0,1.0,combined_localization_candidate,fabricated_region,0.8200000000000001,0.88,4.337169343197596,0.5732499999999998,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0008,16.0,20.0,3.0,combined_localization_candidate,fabricated_region,0.8,0.91,3.2244358648823983,0.9877500000000001,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0007,14.0,18.0,4.0,both_deviation_and_transition,fabricated_region,0.72,0.94,-3.26929451635036,0.48775000000000013,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0009,18.0,22.0,5.0,within_file_deviation_candidate,fabricated_region,0.94,0.48000000000000004,4.685278090183971,1.0,high within-file deviation indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0013,26.0,30.0,6.0,not_top_candidate,outside_fabricated_region,0.8400000000000001,0.66,-3.4885328151854984,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0012,24.0,28.0,7.0,not_top_candidate,outside_fabricated_region,0.62,0.88,-3.6798022080667003,0.07324999999999982,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0024,48.0,50.377,8.0,not_top_candidate,outside_fabricated_region,0.64,0.78,-3.915307235441871,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0023,46.0,50.0,9.0,not_top_candidate,outside_fabricated_region,0.54,0.78,-4.452719138463113,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0016,32.0,36.0,10.0,not_top_candidate,outside_fabricated_region,0.56,0.45,-3.890309755232172,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0014,28.0,32.0,11.0,not_top_candidate,outside_fabricated_region,0.62,0.33999999999999997,-3.681746653178026,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0006,12.0,16.0,12.0,not_top_candidate,outside_fabricated_region,0.32,0.87,-4.49012984374284,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0017,34.0,38.0,13.0,not_top_candidate,outside_fabricated_region,0.32,0.56,-4.070421920043739,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0015,30.0,34.0,14.0,not_top_candidate,outside_fabricated_region,0.56,0.33999999999999997,-4.40655546585624,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0000,0.0,4.0,15.0,not_top_candidate,outside_fabricated_region,0.48000000000000004,0.22999999999999998,-4.233037816194868,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0018,36.0,40.0,16.0,not_top_candidate,outside_fabricated_region,0.52,0.38,-4.505627891967459,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0003,6.0,10.0,17.0,not_top_candidate,outside_fabricated_region,0.26,0.32,-4.32686845242708,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0001,2.0,6.0,18.0,not_top_candidate,outside_fabricated_region,0.48,0.45999999999999996,-4.569295975813628,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0004,8.0,12.0,19.0,not_top_candidate,outside_fabricated_region,0.3,0.24,-4.361705226015798,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0021,42.0,46.0,20.0,not_top_candidate,outside_fabricated_region,0.38,0.24000000000000002,-4.520533047658743,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0022,44.0,48.0,21.0,not_top_candidate,outside_fabricated_region,0.38,0.43,-4.644712622029244,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0020,40.0,44.0,22.0,not_top_candidate,outside_fabricated_region,0.22000000000000003,0.34,-4.51434100460146,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0019,38.0,42.0,23.0,not_top_candidate,outside_fabricated_region,0.32,0.30000000000000004,-4.5525513023183235,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0002,4.0,8.0,24.0,not_top_candidate,outside_fabricated_region,0.3,0.36,-4.598762880153145,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0005,10.0,14.0,25.0,not_top_candidate,outside_fabricated_region,0.14,0.13,-4.595906277607085,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0019,38.0,42.0,1.0,combined_localization_candidate,fabricated_region,0.9565217391304348,0.9782608695652174,1.8501000954660138,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0018,36.0,40.0,2.0,combined_localization_candidate,fabricated_region,1.0,0.8586956521739131,1.949412251239718,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0017,34.0,38.0,3.0,combined_localization_candidate,fabricated_region,0.8913043478260869,0.8913043478260869,0.6876033516165783,0.5647500000000001,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0020,40.0,44.0,4.0,neighbor_transition_candidate,fabricated_region,0.6956521739130435,0.9782608695652174,0.13346742277013623,0.5827500000000008,strong neighbor transition indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0021,42.0,46.0,5.0,both_deviation_and_transition,outside_fabricated_region,0.7826086956521738,0.8043478260869565,-1.2051698221322245,0.08275000000000077,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0016,32.0,36.0,6.0,not_top_candidate,outside_fabricated_region,0.4565217391304348,0.8369565217391304,-0.8579581442880171,0.06475000000000009,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0015,30.0,34.0,7.0,not_top_candidate,outside_fabricated_region,0.8043478260869565,0.7391304347826086,-1.4316402360495837,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0006,12.0,16.0,8.0,not_top_candidate,outside_fabricated_region,0.4347826086956522,0.5434782608695652,-1.235687489629475,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0011,22.0,26.0,9.0,not_top_candidate,outside_fabricated_region,0.34782608695652173,0.6086956521739131,-1.4092086035072415,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0012,24.0,28.0,10.0,not_top_candidate,outside_fabricated_region,0.5434782608695652,0.4673913043478261,-1.58603197445392,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0001,2.0,6.0,11.0,not_top_candidate,outside_fabricated_region,0.30434782608695654,0.2608695652173913,-1.1757080619218663,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0002,4.0,8.0,12.0,not_top_candidate,outside_fabricated_region,0.5652173913043478,0.18478260869565216,-1.4326541633858998,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0008,16.0,20.0,13.0,not_top_candidate,outside_fabricated_region,0.6304347826086957,0.5326086956521738,-1.8495862445151667,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0022,44.0,46.897,14.0,not_top_candidate,outside_fabricated_region,0.47826086956521735,0.5434782608695652,-1.727488732022287,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0007,14.0,18.0,15.0,not_top_candidate,outside_fabricated_region,0.3043478260869565,0.5760869565217391,-1.6630369818709254,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0013,26.0,30.0,15.0,not_top_candidate,outside_fabricated_region,0.7608695652173914,0.33695652173913043,-1.7535428121696763,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0010,20.0,24.0,17.0,not_top_candidate,outside_fabricated_region,0.34782608695652173,0.3586956521739131,-1.6229931946359164,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0003,6.0,10.0,18.0,not_top_candidate,outside_fabricated_region,0.3043478260869565,0.06521739130434782,-1.34483809438476,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0000,0.0,4.0,19.0,not_top_candidate,outside_fabricated_region,0.15217391304347827,0.2282608695652174,-1.394731269375972,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0014,28.0,32.0,19.0,not_top_candidate,outside_fabricated_region,0.5,0.358695652173913,-1.7498070129895764,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0009,18.0,22.0,21.0,not_top_candidate,outside_fabricated_region,0.2173913043478261,0.44565217391304346,-1.7157120178373293,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0005,10.0,14.0,22.0,not_top_candidate,outside_fabricated_region,0.2391304347826087,0.33695652173913043,-1.68761644656422,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0004,8.0,12.0,23.0,not_top_candidate,outside_fabricated_region,0.28260869565217395,0.06521739130434782,-1.531026029906892,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0003,6.0,10.0,1.0,combined_localization_candidate,fabricated_region,0.95,0.925,5.967857242689067,1.0,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0004,8.0,12.0,2.0,combined_localization_candidate,fabricated_region,0.975,0.8125,5.830501759514412,0.9427500000000002,"deviation, transition, and inside/outside margins are jointly high",localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0002,4.0,8.0,3.0,both_deviation_and_transition,fabricated_region,0.925,0.925,-3.2321809221128097,0.57575,both deviation and transition indicators are high,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0005,10.0,14.0,4.0,neighbor_transition_candidate,fabricated_region,0.625,0.85,-2.4522597756980047,0.4427500000000002,strong neighbor transition indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0019,38.0,41.039,5.0,neighbor_transition_candidate,outside_fabricated_region,0.525,0.75,-5.340335713046288,,strong neighbor transition indicator,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0018,36.0,40.0,6.0,not_top_candidate,outside_fabricated_region,0.5,0.75,-5.529592062949031,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0017,34.0,38.0,7.0,not_top_candidate,outside_fabricated_region,0.39999999999999997,0.4875,-5.347015380535466,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0007,14.0,18.0,8.0,not_top_candidate,outside_fabricated_region,0.6,0.475,-5.6406963611528305,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0014,28.0,32.0,8.0,not_top_candidate,outside_fabricated_region,0.4,0.375,-5.272556657912293,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
phase7c1_collection_manifest_000013_human_002_fabricated,phase7c1_collection_manifest_000013_human_002_fabricated_w0008,16.0,20.0,10.0,not_top_candidate,outside_fabricated_region,0.6000000000000001,0.44999999999999996,-5.652351514324584,,not in top candidate ranks for this file,localized_anomaly_indicator,true,supervised_training_candidate
