file_path,file_name,category,expected_partial_label,expected_condition,timestamp_start,timestamp_end,has_timestamp_label,source_split_status
data/phase7c1/raw/ai_direct/ai_020_direct.wav,ai_020_direct.wav,ai_direct,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/ai_direct/ai_021_direct.wav,ai_021_direct.wav,ai_direct,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/ai_direct/ai_022_direct.wav,ai_022_direct.wav,ai_direct,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/ai_direct/ai_023_direct.wav,ai_023_direct.wav,ai_direct,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,ai_001_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_002_fabricated.wav,ai_002_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_003_fabricated.wav,ai_003_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_004_fabricated.wav,ai_004_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_005_fabricated.wav,ai_005_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_006_fabricated.wav,ai_006_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_007_fabricated.wav,ai_007_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_008_fabricated.wav,ai_008_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_009_fabricated.wav,ai_009_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_010_fabricated.wav,ai_010_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_011_fabricated.wav,ai_011_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_012_fabricated.wav,ai_012_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_013_fabricated.wav,ai_013_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_014_fabricated.wav,ai_014_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_015_fabricated.wav,ai_015_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_016_fabricated.wav,ai_016_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_017_fabricated.wav,ai_017_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_018_fabricated.wav,ai_018_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_019_fabricated.wav,ai_019_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_020_fabricated.wav,ai_020_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_021_fabricated.wav,ai_021_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_022_fabricated.wav,ai_022_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_fabricated/ai_023_fabricated.wav,ai_023_fabricated.wav,ai_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,ai_001_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_002_mixer_processed.wav,ai_002_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_003_mixer_processed.wav,ai_003_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_004_mixer_processed.wav,ai_004_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_005_mixer_processed.wav,ai_005_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_006_mixer_processed.wav,ai_006_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_007_mixer_processed.wav,ai_007_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_008_mixer_processed.wav,ai_008_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_009_mixer_processed.wav,ai_009_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,ai_010_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_011_mixer_processed.wav,ai_011_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_012_mixer_processed.wav,ai_012_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_013_mixer_processed.wav,ai_013_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_014_mixer_processed.wav,ai_014_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_015_mixer_processed.wav,ai_015_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_016_mixer_processed.wav,ai_016_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_017_mixer_processed.wav,ai_017_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_018_mixer_processed.wav,ai_018_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_019_mixer_processed.wav,ai_019_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_020_mixer_processed.wav,ai_020_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_021_mixer_processed.wav,ai_021_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_022_mixer_processed.wav,ai_022_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_mixer/ai_023_mixer_processed.wav,ai_023_mixer_processed.wav,ai_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,ai_001_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_002_replay_laptop_mobile.wav,ai_002_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_003_replay_laptop_mobile.wav,ai_003_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_004_replay_laptop_mobile.wav,ai_004_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_005_replay_laptop_mobile.wav,ai_005_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_006_replay_laptop_mobile.wav,ai_006_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_007_replay_laptop_mobile.wav,ai_007_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_008_replay_laptop_mobile.wav,ai_008_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_009_replay_laptop_mobile.wav,ai_009_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_010_replay_laptop_mobile.wav,ai_010_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_011_replay_laptop_mobile.wav,ai_011_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_012_replay_laptop_mobile.wav,ai_012_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_013_replay_laptop_mobile.wav,ai_013_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_014_replay_laptop_mobile.wav,ai_014_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_015_replay_laptop_mobile.wav,ai_015_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_016_replay_laptop_mobile.wav,ai_016_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_017_replay_laptop_mobile.wav,ai_017_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_018_replay_laptop_mobile.wav,ai_018_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_019_replay_laptop_mobile.wav,ai_019_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_020_replay_laptop_mobile.wav,ai_020_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_021_replay_laptop_mobile.wav,ai_021_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_022_replay_laptop_mobile.wav,ai_022_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/ai_repeat/ai_023_replay_laptop_mobile.wav,ai_023_replay_laptop_mobile.wav,ai_repeat,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_001_clean.wav,human_001_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_002_clean.wav,human_002_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_003_clean.wav,human_003_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_004_clean.wav,human_004_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_005_clean.wav,human_005_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_006_clean.wav,human_006_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_007_clean.wav,human_007_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_008_clean.wav,human_008_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_009_clean.wav,human_009_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_010_clean.wav,human_010_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_011_clean.wav,human_011_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_012_clean.wav,human_012_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_013_clean.wav,human_013_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_014_clean.wav,human_014_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_015_clean.wav,human_015_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_016_clean.wav,human_016_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_017_clean.wav,human_017_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_018_clean.wav,human_018_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_019_clean.wav,human_019_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_020_clean.wav,human_020_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_021_clean.wav,human_021_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_022_clean.wav,human_022_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_clean/human_023_clean.wav,human_023_clean.wav,human_clean,0,direct,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_001_fabricated.wav,human_001_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_002_fabricated.wav,human_002_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_003_fabricated.wav,human_003_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_004_fabricated.wav,human_004_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_005_fabricated.wav,human_005_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_006_fabricated.wav,human_006_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_007_fabricated.wav,human_007_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_008_fabricated.wav,human_008_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_009_fabricated.wav,human_009_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_010_fabricated.wav,human_010_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_011_fabricated.wav,human_011_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_012_fabricated.wav,human_012_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_013_fabricated.wav,human_013_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_014_fabricated.wav,human_014_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_015_fabricated.wav,human_015_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_016_fabricated.wav,human_016_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_017_fabricated.wav,human_017_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_018_fabricated.wav,human_018_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_019_fabricated.wav,human_019_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_020_fabricated.wav,human_020_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_021_fabricated.wav,human_021_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_022_fabricated.wav,human_022_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_fabricated/human_023_fabricated.wav,human_023_fabricated.wav,human_fabricated,1,fabricated,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_001_mixer_processed.wav,human_001_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_002_mixer_processed.wav,human_002_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_003_mixer_processed.wav,human_003_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_004_mixer_processed.wav,human_004_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_005_mixer_processed.wav,human_005_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_006_mixer_processed.wav,human_006_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_007_mixer_processed.wav,human_007_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_008_mixer_processed.wav,human_008_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_009_mixer_processed.wav,human_009_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_010_mixer_processed.wav,human_010_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_011_mixer_processed.wav,human_011_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_012_mixer_processed.wav,human_012_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_013_mixer_processed.wav,human_013_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_014_mixer_processed.wav,human_014_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_015_mixer_processed.wav,human_015_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_016_mixer_processed.wav,human_016_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_017_mixer_processed.wav,human_017_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_018_mixer_processed.wav,human_018_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_019_mixer_processed.wav,human_019_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_020_mixer_processed.wav,human_020_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_021_mixer_processed.wav,human_021_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_022_mixer_processed.wav,human_022_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_mixer/human_023_mixer_processed.wav,human_023_mixer_processed.wav,human_mixer,0,mixer,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_001_replay_laptop_mobile.wav,human_001_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_002_replay_laptop_mobile.wav,human_002_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_003_replay_laptop_mobile.wav,human_003_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_004_replay_laptop_mobile.wav,human_004_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_005_replay_laptop_mobile.wav,human_005_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_006_replay_laptop_mobile.wav,human_006_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_007_replay_laptop_mobile.wav,human_007_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_008_replay_laptop_mobile.wav,human_008_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_009_replay_laptop_mobile.wav,human_009_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_010_replay_laptop_mobile.wav,human_010_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_011_replay_laptop_mobile.wav,human_011_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_012_replay_laptop_mobile.wav,human_012_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_013_replay_laptop_mobile.wav,human_013_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_014_replay_laptop_mobile.wav,human_014_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_015_replay_laptop_mobile.wav,human_015_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_016_replay_laptop_mobile.wav,human_016_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_017_replay_laptop_mobile.wav,human_017_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_018_replay_laptop_mobile.wav,human_018_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_019_replay_laptop_mobile.wav,human_019_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_020_replay_laptop_mobile.wav,human_020_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_021_replay_laptop_mobile.wav,human_021_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_022_replay_laptop_mobile.wav,human_022_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
data/phase7c1/raw/human_replay/human_023_replay_laptop_mobile.wav,human_023_replay_laptop_mobile.wav,human_replay,0,replay,,,False,unknown_overlap_status
