file_id,segment_id,audio_path,segment_probability
phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_ai_001_direct_w0017,data/phase7c1/raw/ai_direct/ai_001_direct.wav,0.9976714140315639
phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_ai_001_direct_w0018,data/phase7c1/raw/ai_direct/ai_001_direct.wav,0.9596800076622357
phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_ai_001_direct_w0019,data/phase7c1/raw/ai_direct/ai_001_direct.wav,0.9970954335194173
phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_ai_001_direct_w0020,data/phase7c1/raw/ai_direct/ai_001_direct.wav,0.9956939730237269
phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_ai_001_direct_w0021,data/phase7c1/raw/ai_direct/ai_001_direct.wav,0.9713415448513114
phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_ai_001_direct_w0022,data/phase7c1/raw/ai_direct/ai_001_direct.wav,0.9456224341209615
phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_ai_001_direct_w0023,data/phase7c1/raw/ai_direct/ai_001_direct.wav,0.6546407839737585
phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_ai_001_direct_w0024,data/phase7c1/raw/ai_direct/ai_001_direct.wav,0.956726796911852
phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_ai_001_direct_w0025,data/phase7c1/raw/ai_direct/ai_001_direct.wav,0.9125637950694466
phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_ai_001_direct_w0026,data/phase7c1/raw/ai_direct/ai_001_direct.wav,0.7898079246605776
phase7c1_collection_manifest_000000_ai_001_direct,phase7c1_collection_manifest_000000_ai_001_direct_w0027,data/phase7c1/raw/ai_direct/ai_001_direct.wav,0.03686915659166414
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0000,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9201147654367797
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0001,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9885841020417538
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0002,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.767603075275593
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0003,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9441360032179597
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0004,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9946242589030156
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0005,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9603504536386637
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0006,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9573711604202033
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0007,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.8513353596527761
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0008,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9541771241316717
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0009,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.0010821550494023186
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0010,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.0006340582506338298
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0011,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.011839971746130978
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0012,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.06229092578272484
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0013,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.7703947566593796
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0014,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.8524872505058622
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0015,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9990796872474234
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0016,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9900597234229225
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0017,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9771276600004797
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0018,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9670852150391106
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0019,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9667362378827443
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0020,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9774682005495297
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0021,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9983193859096086
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0022,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9920212966667605
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0023,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9793710141622245
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0024,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9950866564127129
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0025,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9949788679569066
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0026,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9100322434097053
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0027,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.931780467884532
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0028,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.7683614721756131
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0029,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9638188644521529
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0030,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.9741365900278728
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0031,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.7600008415439391
phase7c1_collection_manifest_000001_ai_001_fabricated,phase7c1_collection_manifest_000001_ai_001_fabricated_w0032,data/phase7c1/raw/ai_fabricated/ai_001_fabricated.wav,0.027957958833486927
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0000,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.27787461508148437
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0001,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.9670478061856449
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0002,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.6876245034202654
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0003,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.6587789196058155
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0004,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.934259240362819
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0005,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.8737870112846814
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0006,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.6970696318773661
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0007,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.914338478759807
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0008,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.5016101277243773
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0009,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.37589822228951814
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0010,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.9908503295297928
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0011,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.9792572078106002
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0012,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.8309275187848288
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0013,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.44970031350393663
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0014,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.6175141585679746
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0015,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.8220645002484238
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0016,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.9564933272873748
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0017,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.9865993259910854
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0018,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.7983065626032245
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0019,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.6523356716962675
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0020,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.9613953735645351
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0021,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.7418810667294877
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0022,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.4462754010743897
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0023,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.7814064213392455
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0024,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.7433453517161528
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0025,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.9592569175369151
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0026,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.634809689359235
phase7c1_collection_manifest_000002_ai_001_mixer_processed,phase7c1_collection_manifest_000002_ai_001_mixer_processed_w0027,data/phase7c1/raw/ai_mixer/ai_001_mixer_processed.wav,0.17998832180392113
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0000,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.2041875548763086
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0001,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.3764293075243923
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0002,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.21510317761197376
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0003,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.8302526147951191
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0004,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.7920420750692184
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0005,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.3589642004036749
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0006,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.6994866461030946
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0007,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.6059646815929952
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0008,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.13854748441652012
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0009,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.8377058065467022
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0010,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.983723178075606
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0011,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.9573909363166763
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0012,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.9490151338169748
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0013,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.7291945489763636
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0014,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.4317016689377816
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0015,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.6851293749813201
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0016,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.9217288840624964
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0017,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.9667029406263007
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0018,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.7838082425654943
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0019,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.980640792593994
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0020,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.9951860951614525
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0021,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.8437250123448192
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0022,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.7005623481878577
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0023,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.6739012837048904
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0024,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.5297298645395558
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0025,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.9566406461364579
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0026,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.8601570476480906
phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile,phase7c1_collection_manifest_000003_ai_001_replay_laptop_mobile_w0027,data/phase7c1/raw/ai_repeat/ai_001_replay_laptop_mobile.wav,0.008528927584893252
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0000,data/phase7c1/raw/human_clean/human_001_clean.wav,0.013785497250083257
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0001,data/phase7c1/raw/human_clean/human_001_clean.wav,0.003325691447459985
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0002,data/phase7c1/raw/human_clean/human_001_clean.wav,0.002843923244636135
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0003,data/phase7c1/raw/human_clean/human_001_clean.wav,0.003314841849945576
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0004,data/phase7c1/raw/human_clean/human_001_clean.wav,0.0021902080039864543
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0005,data/phase7c1/raw/human_clean/human_001_clean.wav,0.001520820547231351
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0006,data/phase7c1/raw/human_clean/human_001_clean.wav,0.0006489035230185511
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0007,data/phase7c1/raw/human_clean/human_001_clean.wav,0.008334382159342476
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0008,data/phase7c1/raw/human_clean/human_001_clean.wav,0.0718273133288858
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0009,data/phase7c1/raw/human_clean/human_001_clean.wav,0.014981983346744724
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0010,data/phase7c1/raw/human_clean/human_001_clean.wav,0.0006435221833347409
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0011,data/phase7c1/raw/human_clean/human_001_clean.wav,0.00193778058903824
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0012,data/phase7c1/raw/human_clean/human_001_clean.wav,0.005425203452459803
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0013,data/phase7c1/raw/human_clean/human_001_clean.wav,0.0004128340515042373
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0014,data/phase7c1/raw/human_clean/human_001_clean.wav,0.002248074901503094
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0015,data/phase7c1/raw/human_clean/human_001_clean.wav,0.07266815418040863
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0016,data/phase7c1/raw/human_clean/human_001_clean.wav,0.05572514557385927
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0017,data/phase7c1/raw/human_clean/human_001_clean.wav,0.006798411306924916
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0018,data/phase7c1/raw/human_clean/human_001_clean.wav,0.010416907254726706
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0019,data/phase7c1/raw/human_clean/human_001_clean.wav,0.021413817168452646
phase7c1_collection_manifest_000004_human_001_clean,phase7c1_collection_manifest_000004_human_001_clean_w0020,data/phase7c1/raw/human_clean/human_001_clean.wav,0.00938543577284982
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0000,data/phase7c1/raw/human_fabricated/human_001_fabricated.wav,0.01380143328686673
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0001,data/phase7c1/raw/human_fabricated/human_001_fabricated.wav,0.003327526567493062
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0002,data/phase7c1/raw/human_fabricated/human_001_fabricated.wav,0.0028424882096031324
phase7c1_collection_manifest_000005_human_001_fabricated,phase7c1_collection_manifest_000005_human_001_fabricated_w0003,data/phase7c1/raw/human_fabricated/human_001_fabricated.wav,0.00333756813630603
