row_id,data_source,source_subset,audio_path,filepath,filename,sample_id,base_id,variant_id,speaker_id,speaker_gender,language,dataset,domain,attack_type_original,label_original,split,split_group_id,source_origin,manipulation_type,origin_label,manipulation_label,attack_hint,risk_level,origin_binary,manipulation_binary,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,baseline_status,decision_score,max_chunk_spoof,suspicious_chunk_ratio,sample_weight,weight_reason,use_origin_loss,use_manipulation_loss,use_attack_loss,use_partial_loss,review_status,notes
cmb_train_000011,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6275873.wav,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6275873.wav,LA_E_6275873.wav,LA_E_6275873,old_LA_E_6275873,old_legacy,LA_0002,unknown,unknown,LA,studio,bonafide,bonafide,train,old_LA_E_6275873,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000012,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p277\p277_098_mic1.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p277\p277_098_mic1.wav,p277_098_mic1.wav,p277_098_mic1,old_p277_098_mic1,old_legacy,spk_098,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p277_098_mic1,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000013,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4273177.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_4273177.wav,PA_E_4273177.wav,PA_E_4273177,old_PA_E_4273177,old_legacy,PA_0035,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_4273177,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000014,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1639152.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1639152.wav,PA_E_1639152.wav,PA_E_1639152,old_PA_E_1639152,old_legacy,PA_0019,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_1639152,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000015,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8620239.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8620239.wav,PA_E_8620239.wav,PA_E_8620239,old_PA_E_8620239,old_legacy,PA_0016,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_8620239,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000016,old,old_balanced,data\realworld\processed\youtube\podcast\clips\JJDQNZ3u7MY_clip0097.wav,data\realworld\processed\youtube\podcast\clips\JJDQNZ3u7MY_clip0097.wav,JJDQNZ3u7MY_clip0097.wav,JJDQNZ3u7MY_clip0097,old_JJDQNZ3u7MY_clip0097,old_legacy,spk_97b77ba9,unknown,unknown,RealWorld,podcast,bonafide,bonafide,train,old_JJDQNZ3u7MY_clip0097,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000017,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p318\p318_326_mic2.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p318\p318_326_mic2.wav,p318_326_mic2.wav,p318_326_mic2,old_p318_326_mic2,old_legacy,spk_326,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p318_326_mic2,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000018,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9374610.wav,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9374610.wav,LA_E_9374610.wav,LA_E_9374610,old_LA_E_9374610,old_legacy,LA_0038,unknown,unknown,LA,studio,bonafide,bonafide,train,old_LA_E_9374610,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000019,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1913740.wav,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1913740.wav,LA_E_1913740.wav,LA_E_1913740,old_LA_E_1913740,old_legacy,LA_0007,unknown,unknown,LA,studio,bonafide,bonafide,train,old_LA_E_1913740,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000020,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7117341.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7117341.wav,PA_E_7117341.wav,PA_E_7117341,old_PA_E_7117341,old_legacy,PA_0066,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_7117341,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000021,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_2416587.wav,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_2416587.wav,DF_E_2416587.wav,DF_E_2416587,old_DF_E_2416587,old_legacy,LA_0047,unknown,unknown,DF,studio,bonafide,bonafide,train,old_DF_E_2416587,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000022,old,old_balanced,data\realworld\processed\youtube\broadcast\clips\831g5v87WYA_clip0182.wav,data\realworld\processed\youtube\broadcast\clips\831g5v87WYA_clip0182.wav,831g5v87WYA_clip0182.wav,831g5v87WYA_clip0182,old_831g5v87WYA_clip0182,old_legacy,spk_26412625,unknown,unknown,RealWorld,broadcast,bonafide,bonafide,train,old_831g5v87WYA_clip0182,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000023,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p318\p318_386_mic1.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p318\p318_386_mic1.wav,p318_386_mic1.wav,p318_386_mic1,old_p318_386_mic1,old_legacy,spk_386,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p318_386_mic1,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000024,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p364\p364_074_mic1.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p364\p364_074_mic1.wav,p364_074_mic1.wav,p364_074_mic1,old_p364_074_mic1,old_legacy,spk_074,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p364_074_mic1,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000025,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p316\p316_148_mic2.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p316\p316_148_mic2.wav,p316_148_mic2.wav,p316_148_mic2,old_p316_148_mic2,old_legacy,spk_148,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p316_148_mic2,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000026,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6800440.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_6800440.wav,PA_E_6800440.wav,PA_E_6800440,old_PA_E_6800440,old_legacy,PA_0068,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_6800440,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000027,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p284\p284_377_mic2.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p284\p284_377_mic2.wav,p284_377_mic2.wav,p284_377_mic2,old_p284_377_mic2,old_legacy,spk_377,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p284_377_mic2,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000028,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p294\p294_177_mic1.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p294\p294_177_mic1.wav,p294_177_mic1.wav,p294_177_mic1,old_p294_177_mic1,old_legacy,spk_177,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p294_177_mic1,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000029,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_4018366.wav,E:\FYP\DataSet\English\ASVspoof2021_DF_eval\DF_clips\DF_E_4018366.wav,DF_E_4018366.wav,DF_E_4018366,old_DF_E_4018366,old_legacy,LA_0013,unknown,unknown,DF,studio,bonafide,bonafide,train,old_DF_E_4018366,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000030,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2693794.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_2693794.wav,PA_E_2693794.wav,PA_E_2693794,old_PA_E_2693794,old_legacy,PA_0067,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_2693794,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000031,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1655932.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_1655932.wav,PA_E_1655932.wav,PA_E_1655932,old_PA_E_1655932,old_legacy,PA_0040,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_1655932,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000032,old,old_balanced,data\realworld\processed\public_datasets\librispeech\train-clean-100\19\227\19-227-0037.wav,data\realworld\processed\public_datasets\librispeech\train-clean-100\19\227\19-227-0037.wav,19-227-0037.wav,19-227-0037,old_19-227-0037,old_legacy,spk_69267dad,unknown,unknown,RealWorld,read_speech,bonafide,bonafide,train,old_19-227-0037,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000033,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p318\p318_049_mic1.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p318\p318_049_mic1.wav,p318_049_mic1.wav,p318_049_mic1,old_p318_049_mic1,old_legacy,spk_049,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p318_049_mic1,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000034,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7016308.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_7016308.wav,PA_E_7016308.wav,PA_E_7016308,old_PA_E_7016308,old_legacy,PA_0043,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_7016308,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000035,old,old_balanced,data\realworld\processed\public_datasets\librispeech\train-clean-100\4137\11701\4137-11701-0031.wav,data\realworld\processed\public_datasets\librispeech\train-clean-100\4137\11701\4137-11701-0031.wav,4137-11701-0031.wav,4137-11701-0031,old_4137-11701-0031,old_legacy,spk_599797dd,unknown,unknown,RealWorld,read_speech,bonafide,bonafide,train,old_4137-11701-0031,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000036,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8260304.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_8260304.wav,PA_E_8260304.wav,PA_E_8260304,old_PA_E_8260304,old_legacy,PA_0058,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_8260304,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000037,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p329\p329_157_mic1.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p329\p329_157_mic1.wav,p329_157_mic1.wav,p329_157_mic1,old_p329_157_mic1,old_legacy,spk_157,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p329_157_mic1,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000038,old,old_balanced,data\realworld\processed\public_datasets\librispeech\train-clean-100\1081\125237\1081-125237-0094.wav,data\realworld\processed\public_datasets\librispeech\train-clean-100\1081\125237\1081-125237-0094.wav,1081-125237-0094.wav,1081-125237-0094,old_1081-125237-0094,old_legacy,spk_14e3b43e,unknown,unknown,RealWorld,read_speech,bonafide,bonafide,train,old_1081-125237-0094,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000039,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3763627.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3763627.wav,PA_E_3763627.wav,PA_E_3763627,old_PA_E_3763627,old_legacy,PA_0033,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_3763627,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000040,old,old_balanced,data\realworld\processed\youtube\podcast\clips\apbSsILLh28_clip0082.wav,data\realworld\processed\youtube\podcast\clips\apbSsILLh28_clip0082.wav,apbSsILLh28_clip0082.wav,apbSsILLh28_clip0082,old_apbSsILLh28_clip0082,old_legacy,spk_b3ccd4b4,unknown,unknown,RealWorld,podcast,bonafide,bonafide,train,old_apbSsILLh28_clip0082,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000041,old,old_balanced,data\realworld\processed\youtube\podcast\clips\gD4NEO51lio_clip0135.wav,data\realworld\processed\youtube\podcast\clips\gD4NEO51lio_clip0135.wav,gD4NEO51lio_clip0135.wav,gD4NEO51lio_clip0135,old_gD4NEO51lio_clip0135,old_legacy,spk_84eeeedb,unknown,unknown,RealWorld,podcast,bonafide,bonafide,train,old_gD4NEO51lio_clip0135,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000042,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3968778.wav,E:\FYP\DataSet\English\ASVspoof2021_PA_eval\PA_clips\PA_E_3968778.wav,PA_E_3968778.wav,PA_E_3968778,old_PA_E_3968778,old_legacy,PA_0037,unknown,unknown,PA,studio,bonafide,bonafide,train,old_PA_E_3968778,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000043,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p362\p362_122_mic2.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p362\p362_122_mic2.wav,p362_122_mic2.wav,p362_122_mic2,old_p362_122_mic2,old_legacy,spk_122,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p362_122_mic2,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000044,old,old_balanced,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p285\p285_171_mic2.wav,data\realworld\processed\public_datasets\vctk\wav48_silence_trimmed\p285\p285_171_mic2.wav,p285_171_mic2.wav,p285_171_mic2,old_p285_171_mic2,old_legacy,spk_171,unknown,unknown,RealWorld,studio,bonafide,bonafide,train,old_p285_171_mic2,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000045,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3322563.wav,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3322563.wav,LA_E_3322563.wav,LA_E_3322563,old_LA_E_3322563,old_legacy,LA_0040,unknown,unknown,LA,studio,bonafide,bonafide,train,old_LA_E_3322563,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
cmb_train_000046,old,old_balanced,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9084194.wav,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9084194.wav,LA_E_9084194.wav,LA_E_9084194,old_LA_E_9084194,old_legacy,LA_0018,unknown,unknown,LA,studio,bonafide,bonafide,train,old_LA_E_9084194,human,clean_direct,human_likely,clean_original,bonafide,low,human,clean,0,,,,,,,1.0,old_bonafide_base,true,true,true,true,approved,Old balanced subset for Phase 7C2 fine-tuning prep.
