file_id,segment_id,start_sec,end_sec,partial_segment_probability,partial_segment_threshold_candidate,partial_segment_evidence_label,partial_segment_evidence_strength,candidate_rank_within_file,candidate_type,timestamp_segment_label,manual_review_candidate,segment_report_note
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0014,28.0,32.0,0.077898296192081,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0015,30.0,34.0,0.4231535198215957,0.25,elevated_partial_segment_indicator,moderate,,,,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0016,32.0,36.0,0.0221653548660273,0.25,low_partial_segment_indicator,low,6.0,not_top_candidate,outside_fabricated_region,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0017,34.0,38.0,0.999770129768014,0.25,elevated_partial_segment_indicator,high,3.0,combined_localization_candidate,fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0018,36.0,40.0,0.9942284300503724,0.25,elevated_partial_segment_indicator,high,2.0,combined_localization_candidate,fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0019,38.0,42.0,0.9765310318862722,0.25,elevated_partial_segment_indicator,high,1.0,combined_localization_candidate,fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0020,40.0,44.0,0.9996210192482664,0.25,elevated_partial_segment_indicator,high,4.0,neighbor_transition_candidate,fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0021,42.0,46.0,0.7392186888217185,0.25,elevated_partial_segment_indicator,high,5.0,both_deviation_and_transition,outside_fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000009_ai_002_fabricated,phase7c1_collection_manifest_000009_ai_002_fabricated_w0022,44.0,46.897,0.0434319926515748,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0000,0.0,4.0,0.5749836874526165,0.25,elevated_partial_segment_indicator,high,3.0,within_file_deviation_candidate,fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0001,2.0,6.0,0.2965065478454244,0.25,elevated_partial_segment_indicator,borderline,3.0,within_file_deviation_candidate,fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0002,4.0,8.0,0.0488514496171415,0.25,low_partial_segment_indicator,low,10.0,not_top_candidate,fabricated_region,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0003,6.0,10.0,0.4921332492366389,0.25,elevated_partial_segment_indicator,high,,,,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0004,8.0,12.0,0.0326262747146428,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0005,10.0,14.0,0.0007128273305059,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0006,12.0,16.0,0.0395061737880368,0.25,low_partial_segment_indicator,low,5.0,neighbor_transition_candidate,outside_fabricated_region,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0007,14.0,18.0,0.5704579288542022,0.25,elevated_partial_segment_indicator,high,2.0,both_deviation_and_transition,outside_fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0008,16.0,20.0,0.0755240118623662,0.25,low_partial_segment_indicator,low,1.0,both_deviation_and_transition,outside_fabricated_region,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0009,18.0,22.0,0.0298982049626398,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0010,20.0,24.0,7.40430097248938e-05,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0011,22.0,26.0,0.0600436965654606,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0012,24.0,28.0,0.0418310896761426,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0013,26.0,30.0,0.0107491199019017,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0014,28.0,32.0,0.0001534535209121,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0015,30.0,34.0,0.0002252954774609,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0016,32.0,36.0,0.7434213631529023,0.25,elevated_partial_segment_indicator,high,,,,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0017,34.0,38.0,0.0005755182856034,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0018,36.0,40.0,0.0004524168241663,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0019,38.0,42.0,0.0272572717553725,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0020,40.0,44.0,0.140326367416662,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0021,42.0,46.0,0.0206275921600242,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0022,44.0,48.0,0.0039482488093645,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0023,46.0,50.0,0.0002987844130241,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0024,48.0,52.0,0.0968174559406496,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0025,50.0,54.0,0.1540765956788129,0.25,low_partial_segment_indicator,borderline,,,,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000017_ai_003_fabricated,phase7c1_collection_manifest_000017_ai_003_fabricated_w0026,52.0,54.775,0.0006021320393414,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0000,0.0,4.0,0.007767244937882,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0001,2.0,6.0,0.2654221858610913,0.25,elevated_partial_segment_indicator,borderline,,,,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0002,4.0,8.0,0.9605601881242054,0.25,elevated_partial_segment_indicator,high,,,,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0003,6.0,10.0,0.4362250090574798,0.25,elevated_partial_segment_indicator,moderate,6.0,not_top_candidate,fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0004,8.0,12.0,0.939417861254866,0.25,elevated_partial_segment_indicator,high,5.0,within_file_deviation_candidate,fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0005,10.0,14.0,0.8648312600757744,0.25,elevated_partial_segment_indicator,high,4.0,within_file_deviation_candidate,fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0006,12.0,16.0,0.8327704572884688,0.25,elevated_partial_segment_indicator,high,1.0,combined_localization_candidate,fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0007,14.0,18.0,0.9995788001911932,0.25,elevated_partial_segment_indicator,high,2.0,both_deviation_and_transition,fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0008,16.0,20.0,0.0094755189433328,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0009,18.0,22.0,0.001771275546023,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0010,20.0,24.0,3.92804481717097e-05,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0011,22.0,26.0,0.0011925734883042,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0012,24.0,28.0,0.0372358878039369,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0013,26.0,30.0,0.2077362819200841,0.25,low_partial_segment_indicator,borderline,12.0,not_top_candidate,outside_fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0014,28.0,32.0,0.082874754595342,0.25,low_partial_segment_indicator,low,7.0,not_top_candidate,outside_fabricated_region,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0015,30.0,34.0,0.1640598659895938,0.25,low_partial_segment_indicator,borderline,3.0,both_deviation_and_transition,outside_fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0016,32.0,36.0,0.0442198777774092,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0017,34.0,38.0,0.0001727749808896,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0018,36.0,40.0,0.0007428483155823,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0019,38.0,42.0,0.0271563593895361,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0020,40.0,44.0,0.7378154850961461,0.25,elevated_partial_segment_indicator,high,9.0,not_top_candidate,outside_fabricated_region,true,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0021,42.0,46.0,0.0082985431226071,0.25,low_partial_segment_indicator,low,18.0,not_top_candidate,outside_fabricated_region,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0022,44.0,48.0,0.0013061251025318,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0023,46.0,50.0,0.0029372929052979,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0024,48.0,52.0,0.0003497782130288,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
phase7c1_collection_manifest_000065_ai_009_fabricated,phase7c1_collection_manifest_000065_ai_009_fabricated_w0025,50.0,53.776,0.0109524577201198,0.25,low_partial_segment_indicator,low,,,,false,experimental candidate segment indicator; does not by itself prove fabrication
