sample_id,audio_path,base_id,variant_id,speaker_id,speaker_gender,speaker_type,language,script_id,source_origin,manipulation_type,platform,device_chain,recording_condition,ground_truth_origin,ground_truth_manipulation,origin_label,manipulation_label,attack_hint,risk_level,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,duration,sample_rate,channels,split_group_id,split,collection_date,collector,quality_status,review_status,notes,audit_condition,audit_origin_expected_ai,audit_origin_strict_scope,audit_replay_gt,audit_mixer_gt,audit_partial_file_gt,leakage_safe_split,resolved_audio_path,feature_status,feature_duration_sec,rms_mean,rms_std,rms_min,rms_max,peak_amplitude,mean_amplitude,std_amplitude,dc_offset,zero_crossing_rate_mean,zero_crossing_rate_std,clipping_ratio,silence_ratio,active_audio_ratio,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,spectral_contrast_mean,spectral_contrast_std,low_band_energy_ratio,mid_band_energy_ratio,high_band_energy_ratio,very_high_band_energy_ratio,noise_floor_proxy,snr_proxy,dynamic_range_proxy,high_freq_rolloff_ratio,bandwidth_occupied_95,spectral_entropy_mean,spectral_entropy_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,feature_elapsed_sec,stage1_target_manipulated,stage2_target_type,eval_split,synthetic_kind,augmentation_mode,target_is_mixer_channel,proxy_mode
ai_010_mixer_processed,data/phase7c1/raw/ai_mixer/ai_010_mixer_processed.wav,base_010,ai_mixer_processed,speaker_010,unknown,ai_voice,unknown,unknown,ai,mixer_processed,none,laptop_mixer_mobile_recording,mixer_changed_during_playback_and_mobile_recording,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,44.928,48000,2,base_010,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,"AI audio played from laptop, mixer/equalizer changed during playback, recorded on mobile.",ai_mixer_processed,1,0,0,1,0,train,E:\FYP\data\phase7c1\raw\ai_mixer\ai_010_mixer_processed.wav,ok,44.928,0.0804649144411087,0.05441155284643173,3.0032382710487582e-05,0.26925548911094666,0.6214035749435425,0.05986037382783718,0.09716978439138488,-4.1797238037311724e-05,0.13816482706850533,0.0888811505904458,0.0,0.0007117437722419929,0.999288256227758,1632.7962140452341,760.7752542670517,1543.7877215365272,345.0266873308013,3074.3104982206405,1227.1805876636665,0.023351401007972346,0.032410319083921106,23.58849928243421,2.0142988953576917,0.5579486305099121,0.40871814407363566,0.033333225414766354,,0.01046470645815134,14.874430253910548,0.26922544836997986,0.38428881227758005,0.26220703125,3.9541865163983623,0.9652387479444358,-188.62183217828485,54.10143722936904,103.18383093948034,45.526628550497925,-15.342360029440217,22.152718955138027,33.45584232437678,24.275122970162183,-1.8985840301567154,16.92563789084667,-21.930036979861534,18.639867971130588,-3.38843173012607,12.597039165933715,-22.823562576569394,10.50010759766045,-0.34939741713500044,10.160712324235343,-16.713710810743063,10.12455941815284,-19.638346576498126,11.309106845474927,-5.995755061019753,9.859950885043363,-18.417311993342825,8.791376862681298,0.499,1,mixer_channel,train,,,,
ai_010_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_010_replay_laptop_mobile.wav,base_010,ai_replay_laptop_mobile,speaker_010,unknown,ai_voice,unknown,unknown,ai,ai_replay,none,laptop_speaker_to_mobile_recording,replayed_ai_audio,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,53.66,48000,2,base_010,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,,ai_replayed,1,0,1,0,0,train,E:\FYP\data\phase7c1\raw\ai_repeat\ai_010_replay_laptop_mobile.wav,ok,53.6605,0.05535966902971268,0.021773742511868477,0.021734679117798805,0.11813478916883469,0.43887704610824585,0.04231217690661631,0.05949276884699784,-5.200013009498365e-05,0.21398015895199762,0.09949614524696147,0.0,0.0,1.0,2361.1771203364906,761.1724972542404,1853.468424659644,272.2108333882554,4393.778883422779,1072.3997471706773,0.06122230675349916,0.0445190999431774,22.028744928803526,1.6418602631009775,0.06218426864297908,0.659332865701849,0.27848286564960933,,0.027859792113304138,3.032806333092363,0.09640011191368103,0.5492223604278473,0.763671875,4.942235835261629,0.49404464276367954,-124.2054281578143,30.227582324109356,67.3224293277978,27.7490126118157,-20.692088652510222,23.05242630909774,5.5568611103366985,15.162749388280112,-18.570386993347633,15.210870302704183,-11.847258308029025,12.110287398656927,-17.80838395576268,9.988299190249794,-13.261236187092376,12.905827695693457,-19.613455875208672,7.993452010804772,-6.38666071058497,8.93788146152839,-16.859675515480284,7.2150778250037195,0.602462425269419,8.332841930784562,-18.419495819960414,7.011154697795994,0.598,1,replay,train,,,,
human_010_clean,data/phase7c1/raw/human_clean/human_010_clean.wav,base_010,human_clean,speaker_010,unknown,local_speaker,unknown,unknown,human,clean_direct,none,direct_recording,clean_human,human,clean,human_likely,clean_original,bonafide,low,0,,,36.907,48000,2,base_010,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,,human_clean,0,1,0,0,0,train,E:\FYP\data\phase7c1\raw\human_clean\human_010_clean.wav,ok,36.9067,0.03733750060200691,0.021626539528369904,1.0172834663535468e-05,0.12464793771505356,0.5025403499603271,0.026981403239000827,0.04316199015868967,-2.745266131671936e-05,0.08841444838604853,0.052854412262857746,0.0,0.0017331022530329288,0.9982668977469671,1292.6767107543337,623.318607480823,1458.1494522535934,464.74205288053787,2541.547064558059,1473.304436587703,0.014522413676531995,0.030320083767145106,23.67472863660868,2.5362210249019626,0.2757284575173672,0.7202003594653187,0.004071183002152383,,0.006404095329344273,10.20962618790033,0.12463776767253876,0.31769338306975736,0.1240234375,3.5790741971777496,0.8427116204801904,-278.67795073652616,50.78656921102457,135.66878439141095,37.32228178191033,-17.54981811084656,21.647473936082687,16.073512347758953,20.321639631017046,11.322937016524785,11.798862897185234,-21.257056285817974,17.118156629758083,4.128430247797592,10.940710341808982,-22.845989514918752,15.971071388812666,-6.29156614149663,9.311108617923388,-10.338494429448884,10.443088604533239,-12.567778333532962,9.124482445707551,-5.655286887168928,8.455741121788298,-5.510036981762454,6.964052875922027,0.412,0,,train,,,,
human_010_fabricated,data/phase7c1/raw/human_fabricated/human_010_fabricated.wav,base_010,human_fabricated,speaker_010,unknown,local_speaker,unknown,unknown,mixed,partial_ai_insert,none,edited_real_plus_ai,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,30.108,37.657,44.456,44100,1,base_010,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,Mostly human/real audio with AI-generated inserted/replaced segment. Timestamps loaded from sidecar: insertion_stamps (bulk),human_fabricated_partial,0,0,0,0,1,train,E:\FYP\data\phase7c1\raw\human_fabricated\human_010_fabricated.wav,ok,44.456,0.03980225324630737,0.02558702416718006,1.0261010174872354e-05,0.1351815015077591,0.5943957567214966,0.028696740036354546,0.047330582175111664,-1.3228223788544495e-05,0.10041099932553957,0.08047309185389555,0.0,0.0014388489208633094,0.9985611510791367,1394.2155908093614,799.3158365131341,1476.2225389171876,470.08657558365013,2689.4952787769785,1586.1239947113925,0.017710056378289356,0.036850771409630535,23.692424938426722,2.6459334180842182,0.3194556042317577,0.6725311617824798,0.008013233983681319,,0.006182441487908363,11.603080645019299,0.13517123460769653,0.3361869098471223,0.1513671875,3.608718223931145,0.9174522404846593,-279.9180507561672,73.09166372409696,125.22824291744709,48.522801317511856,-16.51881831278228,25.211071872263823,14.696395112950883,20.386334449679584,9.020699254539295,15.144910093476724,-18.088146040053896,18.27434348691833,2.6462900001399285,12.467916312817625,-20.52070089142421,16.978426336380547,-6.681635682126215,10.30599669849525,-9.706978904585876,10.974425584133648,-12.594667198393633,9.624871732661694,-5.5073683740642325,8.902924574121517,-6.635005031068724,8.54478537523908,0.565,1,partial_insert,train,,,,
human_010_mixer_processed,data/phase7c1/raw/human_mixer/human_010_mixer_processed.wav,base_010,human_mixer_processed,speaker_010,unknown,local_speaker,unknown,unknown,human,mixer_processed,none,laptop_mixer_mobile_recording,mixer_changed_during_playback_and_mobile_recording,human,processed,human_likely,channel_processed,unknown,medium,0,,,37.035,48000,2,base_010,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,"Human audio played from laptop, mixer/equalizer changed during playback, recorded on mobile.",human_mixer_processed,0,0,0,1,0,train,E:\FYP\data\phase7c1\raw\human_mixer\human_010_mixer_processed.wav,ok,37.0347,0.11406668275594711,0.05712250992655754,5.692219565389678e-05,0.26026636362075806,0.5507141351699829,0.08863696777082826,0.12760721790284876,-3.4890257474276945e-05,0.08312840700561312,0.03459522263901627,0.0,0.0008635578583765112,0.9991364421416234,1302.0474794216989,442.3422608719918,1467.4395557745277,354.86739781130154,2636.8266947322973,1080.3511463538714,0.00886300269692646,0.01531128360418679,24.06351526510717,2.0315946993824006,0.12472860926015325,0.8720838816992147,0.0031875090400972964,,0.02899015322327614,6.388408612749205,0.26020944118499756,0.32960333684153714,0.07861328125,3.0752742361807472,0.8873530051698185,-175.8328876133198,36.460118175268526,118.24635929988176,26.643888862849778,-21.384730871380732,15.080744086373334,25.192314531055306,17.244661596899544,-0.16128179545658847,9.858892793415055,-35.744550112836464,15.62725612389237,-2.738982093811445,7.911815356452358,-27.262641023449955,11.864824436010869,-15.363711589595379,9.07595100876145,-19.984739413314895,8.89115582134902,-17.88508916375453,7.759294160109478,-12.536846777259171,6.657142753252496,-17.113934038287248,6.600154318427738,0.41,1,mixer_channel,train,,,,
human_010_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_010_replay_laptop_mobile.wav,base_010,human_replay_laptop_mobile,speaker_010,unknown,local_speaker,unknown,unknown,human,human_replay,none,laptop_speaker_to_mobile_recording,replayed_human_audio,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,28.364,48000,2,base_010,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,,human_replayed,0,0,1,0,0,train,E:\FYP\data\phase7c1\raw\human_replay\human_010_replay_laptop_mobile.wav,ok,28.3642,0.06879401952028275,0.03241947665810585,0.022287540137767792,0.18304021656513214,0.5663316249847412,0.05264951596698565,0.07608740375866493,-5.449576093533969e-05,0.17234731715050733,0.08792577882524055,0.0,0.0,1.0,2136.65961481671,714.1342055761278,1894.2425297882232,315.22841238701665,4222.325958286358,1338.3014345881918,0.05500571553548137,0.04649226886407167,22.023555796225377,1.6173317327725842,0.042928974266924644,0.8763468247607764,0.08072420096617541,,0.02944597229361534,3.844673997442666,0.16075268387794495,0.5277907447857948,0.75537109375,4.453747154212859,0.8561691126843675,-116.61619519830934,26.636362825636397,75.34319713045154,26.685060198046074,-21.284949749748133,14.613992070439766,-1.0610377640409756,13.28219313057906,-13.151100569137629,9.897022331623868,-14.502015467130866,9.410116696513674,-21.083117755016076,10.974482943278408,-18.728392483611515,8.962314741101736,-16.241208904286996,6.721638965128172,-8.68426980653792,9.056805675872177,-9.45243388654482,8.091936135274725,-9.515580344564466,5.994590890441212,-10.550833244116847,5.834473249821527,0.302,1,replay,train,,,,
ai_011_direct,data/phase7c1/raw/ai_direct/ai_011_direct.wav,base_011,ai_direct,speaker_011,unknown,ai_voice,unknown,unknown,ai,clean_direct,none,direct_ai_file,direct_ai,ai,clean,ai_likely,clean_original,synthesis,high,0,,,39.053,44100,1,base_011,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,,ai_clean_direct,1,1,0,0,0,train,E:\FYP\data\phase7c1\raw\ai_direct\ai_011_direct.wav,ok,39.0531,0.07335871458053589,0.04687913879752159,0.0013563765678554773,0.23811651766300201,0.7753348350524902,0.053187915717750806,0.08707936571180752,-0.00011883866528511108,0.12697991848382473,0.13115389523506005,0.0,0.0,1.0,1798.78625578999,1274.7018297201676,1574.2792341073664,539.8516678538676,3253.448761261261,1971.3291821029184,0.017600998822412273,0.03160155993387574,23.908024184480173,3.426495641731263,0.3792770846174654,0.5964203550522577,0.024302560330276925,,0.01179418619722128,11.590951956907649,0.23676013946533203,0.40668109515765766,0.20947265625,3.2243328653895738,1.2595747647424456,-247.08350767213904,102.82061184579614,80.04337862664306,55.112475018614184,-1.5361414678421639,40.3686523252976,16.596594028141897,31.69263803201067,-0.48157602311331366,24.675152045537093,0.19524197942038649,19.699862155689445,-8.899683869878752,18.048957009020047,-7.725345671635469,17.315009834418046,-8.94408687209271,15.835937496354386,-6.632981656904879,13.904696222016765,-2.0075759391206827,13.194243653060436,-8.189601408552829,14.61099741694915,4.64831427053365,9.466584692776816,0.408,0,,train,,,,
ai_011_fabricated,data/phase7c1/raw/ai_fabricated/ai_011_fabricated.wav,base_011,ai_fabricated,speaker_011,unknown,ai_voice,unknown,unknown,mixed,partial_ai_insert,none,edited_mixed_ai_or_human_insert,partial_fabrication,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,30.108,36.664,45.609,44100,1,base_011,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,"Fabricated mixed file. If mostly AI with human inserted, mention in notes manually. Timestamps loaded from sidecar: insertion_stamps (bulk)",ai_fabricated_partial,1,0,0,0,1,train,E:\FYP\data\phase7c1\raw\ai_fabricated\ai_011_fabricated.wav,ok,45.609,0.07053489983081818,0.04404618591070175,0.0013154367916285992,0.23100730776786804,0.7522731423377991,0.05143507544184984,0.08317882009610891,-0.00010108304998952891,0.1231858947668303,0.12319921192797373,0.0,0.0,1.0,1775.1378207256414,1198.7632553791962,1591.8900862451685,522.8824822098627,3253.7528488779803,1886.7545642419357,0.017520556299057334,0.030771154311991886,23.97152330155136,3.292764011230418,0.3555928648691314,0.6209820436876838,0.02342509144318461,,0.012080026790499687,10.853039318867538,0.22969187796115875,0.40671910610974754,0.2099609375,3.2574194105890135,1.2133092734498212,-240.99815298619131,98.7280989012021,83.10838535591321,52.73824820862222,-3.4599349791522203,38.32276808858089,17.08860868457012,30.10265430218427,-1.1601545592691336,23.49190292707569,-2.6347828012566112,20.03699821422202,-7.302775250715062,17.48505456975456,-9.544802746980043,16.973465923891947,-8.35297987423632,15.102643375595676,-7.996004576472574,13.615129212289576,-4.522086978032078,14.000677996552785,-6.905168879849835,14.211269838773772,1.9655928083274918,11.265311845362213,0.57,1,partial_insert,train,,,,
ai_011_mixer_processed,data/phase7c1/raw/ai_mixer/ai_011_mixer_processed.wav,base_011,ai_mixer_processed,speaker_011,unknown,ai_voice,unknown,unknown,ai,mixer_processed,none,laptop_mixer_mobile_recording,mixer_changed_during_playback_and_mobile_recording,ai,processed,ai_likely,channel_processed,synthesis,high,0,,,40.021,48000,2,base_011,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,"AI audio played from laptop, mixer/equalizer changed during playback, recorded on mobile.",ai_mixer_processed,1,0,0,1,0,train,E:\FYP\data\phase7c1\raw\ai_mixer\ai_011_mixer_processed.wav,ok,40.0214,0.09714152663946152,0.06987667828798294,4.707558764494024e-05,0.3492496907711029,0.6045184135437012,0.0731657546118076,0.11967899374530898,-4.8922041980198076e-05,0.11978854416466826,0.0688169174937715,0.0,0.0007993605115907274,0.9992006394884093,1559.7777353177403,622.1690295044046,1576.8330008600806,427.62092734821607,3072.0048960831336,1340.766810393078,0.017353674221526148,0.027639953331034688,24.98044025372224,2.8980970776945583,0.49673651243211675,0.4940213989091992,0.009242088656588746,,0.01189024280756712,15.43140134581045,0.34920260310173035,0.3840006120103917,0.16552734375,3.4994287824229104,1.1089627876690267,-196.483657542177,48.50409709608571,102.38104058451381,31.845976936180126,-20.77796858209875,22.639636499732763,24.652470432036402,23.797146407013827,-5.918688217100851,19.542838720175915,-23.90147758601583,14.885466076569152,-5.743980853891499,13.376772584118742,-23.17440528090476,11.753248769382477,0.8016162423308838,13.19195249475135,-17.3437706337992,10.307399609238567,-15.98562969285808,11.417791056797142,-8.49336369174119,11.115824053213238,-12.334208489157866,8.333693347596096,0.456,1,mixer_channel,train,,,,
ai_011_replay_laptop_mobile,data/phase7c1/raw/ai_repeat/ai_011_replay_laptop_mobile.wav,base_011,ai_replay_laptop_mobile,speaker_011,unknown,ai_voice,unknown,unknown,ai,ai_replay,none,laptop_speaker_to_mobile_recording,replayed_ai_audio,ai,replayed,ai_likely,replayed_or_re_recorded,replay,high,0,,,50.529,48000,2,base_011,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,,ai_replayed,1,0,1,0,0,train,E:\FYP\data\phase7c1\raw\ai_repeat\ai_011_replay_laptop_mobile.wav,ok,50.5288,0.054420746862888336,0.020110050216317177,0.020314693450927734,0.11276551336050034,0.4931878447532654,0.04067653323694229,0.058037666028068216,-5.735645217720823e-05,0.2770847755142405,0.13286761763722552,0.0,0.0,1.0,2901.5211418197273,944.0679705914913,2081.260281918469,263.01830898072166,5441.59414556962,1020.8273770135409,0.08400234827523287,0.04837859980163823,21.777855338878684,1.5020859171511738,0.05576465206256667,0.5202208305551137,0.4240145173013432,,0.027558794245123863,2.9600013246183634,0.0924508199095726,0.6801992681962026,0.853515625,5.137798291555891,0.4954999196803726,-125.40406756239307,29.188326296115967,47.49055942211056,37.06253636647109,-7.353847788571011,22.1810491896377,-8.380298662552123,16.946709973617253,-3.716272560143647,12.982231231127509,-12.389069321157194,13.118453452803028,-24.367339052873128,10.30565386657454,-9.592028479679504,10.954030970298438,-22.079917630758285,9.064811964968616,-1.9346101392235755,8.944100551917435,-21.180360610818624,6.965534288073646,1.73312698361169,8.786492484841437,-17.654857524777245,6.913395401539246,0.572,1,replay,train,,,,
human_011_clean,data/phase7c1/raw/human_clean/human_011_clean.wav,base_011,human_clean,speaker_011,unknown,local_speaker,unknown,unknown,human,clean_direct,none,direct_recording,clean_human,human,clean,human_likely,clean_original,bonafide,low,0,,,41.728,48000,2,base_011,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,,human_clean,0,1,0,0,0,train,E:\FYP\data\phase7c1\raw\human_clean\human_011_clean.wav,ok,41.728,0.07187400758266449,0.04886660352349281,2.0745657820953056e-05,0.19617798924446106,0.512535810470581,0.05176155951436561,0.08694603281119788,-5.129231929480318e-05,0.11264218151340996,0.0845973521189448,0.0,0.0007662835249042146,0.9992337164750957,1607.2033723020777,824.5637733386095,1615.8765992542503,446.1510665102084,3184.2013888888887,1641.9600416098442,0.028019641512164573,0.047206675677130217,24.40715623342725,3.4973265220061327,0.39612450488473266,0.5901534952912199,0.013721999822333767,,0.006696732714772224,20.01034133055442,0.19615724682807922,0.39802517361111106,0.1083984375,3.663639284680857,1.0744447543303504,-229.82349689412408,73.11442562720065,99.31009459121755,47.22508101879539,-5.043536267842137,22.934981322047413,30.968238984040415,29.300782992254,-8.367850983436021,17.2711801695978,-17.438095096665837,13.304964415539859,-5.443818547507554,14.117069496532965,-17.71447568710271,11.896306390129082,-6.714226644787453,9.55119183248742,-17.26174905061558,13.287613165260343,-9.10701147784506,11.818477911696965,-10.096314504948543,9.852778310419,-6.449347076524873,8.999399820909899,0.473,0,,train,,,,
human_011_fabricated,data/phase7c1/raw/human_fabricated/human_011_fabricated.wav,base_011,human_fabricated,speaker_011,unknown,local_speaker,unknown,unknown,mixed,partial_ai_insert,none,edited_real_plus_ai,partial_ai_insert,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,36.178,43.987,49.537,44100,1,base_011,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,Mostly human/real audio with AI-generated inserted/replaced segment. Timestamps loaded from sidecar: insertion_stamps (bulk),human_fabricated_partial,0,0,0,0,1,train,E:\FYP\data\phase7c1\raw\human_fabricated\human_011_fabricated.wav,ok,49.537,0.07393734157085419,0.050662774592638016,2.0796238459297456e-05,0.23830929398536682,0.7941470742225647,0.05287441155087981,0.08965755722422229,-1.5558394909292647e-05,0.11809030019367334,0.09708722978530153,0.0,0.017430600387346677,0.9825693996126533,1643.1061991551112,950.160794614338,1605.3799994947972,469.1844455407624,3203.8260571336345,1762.9889745049757,0.03076029908678204,0.05041143525460761,24.06073972721817,3.491324475187747,0.4774786725397487,0.4956765865286046,0.02684474093127521,,0.006137736141681671,22.20110634227314,0.2382884919643402,0.4004782571417043,0.1865234375,3.6939063921197164,1.1033190846060672,-235.63045276686964,92.14274183350442,97.7467561186081,55.528194009524896,-2.9497648944103907,25.065321440027603,29.618039237388214,29.518186304795233,-4.221763368654614,20.85310852636947,-15.157454583486698,14.53434278097809,-4.627661453215292,14.174895819258609,-14.624628430406666,13.673839242809946,-5.974998292951159,10.309983008687995,-14.6274326877981,14.311814403093233,-8.159825457976336,11.62570654679612,-9.525854265844115,10.071493794048644,-5.826209437110336,8.984230948310387,0.641,1,partial_insert,train,,,,
human_011_mixer_processed,data/phase7c1/raw/human_mixer/human_011_mixer_processed.wav,base_011,human_mixer_processed,speaker_011,unknown,local_speaker,unknown,unknown,human,mixer_processed,none,laptop_mixer_mobile_recording,mixer_changed_during_playback_and_mobile_recording,human,processed,human_likely,channel_processed,unknown,medium,0,,,37.184,48000,2,base_011,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,"Human audio played from laptop, mixer/equalizer changed during playback, recorded on mobile.",human_mixer_processed,0,0,0,1,0,train,E:\FYP\data\phase7c1\raw\human_mixer\human_011_mixer_processed.wav,ok,37.184,0.11793076992034912,0.06608615070581436,0.00020858304924331605,0.28283751010894775,0.6116315126419067,0.09076555208735693,0.13524366524308157,-4.933776692084891e-05,0.11061774505588994,0.06874853001538557,0.0,0.0,1.0,1555.1748123287018,622.8774013756328,1600.5187179398706,333.22680435581077,3033.258544711952,1218.4667996901767,0.015503787871861522,0.02318121532806999,25.150078972394176,2.7076275201514624,0.5200240055047223,0.47013804043406804,0.009837954061200428,,0.016276882961392403,11.88672445179836,0.2826289236545563,0.379157318088994,0.10693359375,3.3339511662742956,1.092748403867552,-172.71413520891133,44.42745755805488,96.01795896757933,33.88391543441039,-12.66455173972211,16.13787614688737,38.62840349044893,24.1912365289157,-8.038632487432672,12.775536111240749,-28.93739410041406,12.36354480617419,0.792200884114981,12.195795423005189,-25.427533249709327,9.674462900574161,-12.601067774392131,8.86676272371172,-23.535860733223704,10.340952980046664,-11.762469952077433,8.7573040735914,-12.305989531097708,8.121760795020498,-17.0301439013984,7.743899692556435,0.447,1,mixer_channel,train,,,,
human_011_replay_laptop_mobile,data/phase7c1/raw/human_replay/human_011_replay_laptop_mobile.wav,base_011,human_replay_laptop_mobile,speaker_011,unknown,local_speaker,unknown,unknown,human,human_replay,none,laptop_speaker_to_mobile_recording,replayed_human_audio,human,replayed,human_likely,replayed_or_re_recorded,replay,medium,0,,,34.401,48000,2,base_011,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,,human_replayed,0,0,1,0,0,train,E:\FYP\data\phase7c1\raw\human_replay\human_011_replay_laptop_mobile.wav,ok,34.4014,0.03847162052989006,0.01386189553886652,0.02152359113097191,0.10842357575893402,0.3679770231246948,0.030196039235241126,0.04091529686979036,-3.9144666754478564e-05,0.13617601359200743,0.022339042589456053,0.0,0.0,1.0,1801.494410596455,193.8788372316958,1734.2135259821623,139.4472911250389,3714.4952369888474,548.6294205275997,0.04169535034238892,0.01968800316785988,21.54213504703437,1.3039781516162394,0.12672000796722055,0.850347482273721,0.022932509742438503,,0.027472196146845818,2.092582539119815,0.08689998090267181,0.46431190462360594,0.24609375,4.650148922843636,0.5682438151031275,-152.86903175199822,12.82615746703923,90.48800142805605,9.715999825741896,-24.745926510869346,8.238988441148202,4.451435321269091,6.769481314030162,-13.725040870014032,6.252993186125547,-4.479034449285509,5.111474220754234,-24.41256403282632,8.265522658216776,-7.243984576969788,5.676795375812016,-19.13580235848826,6.334328900944776,-6.175919584094821,5.613725076096697,-16.08004722316859,4.825887505225198,-2.6187540324732925,4.721080429493472,-10.835711250927496,4.746305209913196,0.386,1,replay,train,,,,
ai_013_direct,data/phase7c1/raw/ai_direct/ai_013_direct.wav,base_013,ai_direct,speaker_013,unknown,ai_voice,unknown,unknown,ai,clean_direct,none,direct_ai_file,direct_ai,ai,clean,ai_likely,clean_original,synthesis,high,0,,,54.152,44100,1,base_013,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,,ai_clean_direct,1,1,0,0,0,train,E:\FYP\data\phase7c1\raw\ai_direct\ai_013_direct.wav,ok,54.1519,0.0787741094827652,0.06171879544854164,2.012376717175357e-05,0.2716015577316284,0.7853127717971802,0.054590722594921606,0.1000951051724117,-2.5650088846216632e-05,0.15331425585129946,0.13259238699746959,0.0,0.07206142941523921,0.9279385705847608,1860.8030445500183,1279.4641128291887,1658.6533656694955,544.6873775106117,3527.392203189604,2119.41340727832,0.04876520986853505,0.06311764779367841,21.507652111388847,2.544419179794598,0.7739034806042357,0.15367512492403124,0.07242139447173279,,0.00011979516420979053,1320.6935870039383,0.2715814411640167,0.4409240253987005,0.638671875,3.9941647810633536,1.189121173100526,-273.5005548380655,157.44391750276432,80.83861843225385,80.32226041453637,9.272884765406868,29.503715771674738,19.176284282227524,30.763437231616738,15.134281337135295,22.637759163476794,-2.744544440530156,13.85978214883158,1.7667785402051146,14.184152938471625,-0.37979868864881927,11.711849191521441,-4.252934766637616,12.831995437933992,-0.46403700538300857,11.249810836950779,-5.144458005676438,9.511982484341216,-5.267073733776796,9.858521029263526,-3.459153370716748,8.235507434962994,0.519,0,,train,,,,
ai_013_fabricated,data/phase7c1/raw/ai_fabricated/ai_013_fabricated.wav,base_013,ai_fabricated,speaker_013,unknown,ai_voice,unknown,unknown,mixed,partial_ai_insert,none,edited_mixed_ai_or_human_insert,partial_fabrication,mixed,mixed,mixed_or_partial_ai,edited_or_spliced,synthesis,high,1,23.7,31.661,62.113,44100,1,base_013,train,2026-05-26,build_phase7c1_manifest_from_audio,approved,approved,"Fabricated mixed file. If mostly AI with human inserted, mention in notes manually. Timestamps loaded from sidecar: insertion_stamps (bulk)",ai_fabricated_partial,1,0,0,0,1,train,E:\FYP\data\phase7c1\raw\ai_fabricated\ai_013_fabricated.wav,ok,62.113,0.08038225024938583,0.06357594579458237,1.0107914931722917e-05,0.3497258424758911,0.8447897434234619,0.05663253208785694,0.10251072372683098,-1.4127248788228538e-05,0.15385988591014418,0.1302815374021019,0.0,0.06333676622039135,0.9366632337796087,1869.376950063374,1241.5220468136447,1654.4466711456134,536.2761318934387,3530.9925334706486,2071.5187943840574,0.045877916033922134,0.0618608897871896,21.96058175993488,2.8229535104422574,0.6593212369238439,0.27639576889144435,0.06428299418471144,,0.00014274292334448546,1136.1315955863186,0.3497157394886017,0.44137406668383106,0.5400390625,3.9285990821859653,1.1932271946108222,-266.34049584848304,146.96335807159022,79.94696626839708,76.1740874651405,8.052619947267578,30.851543667076932,18.8953145583681,31.132167877497906,6.7706892593584715,31.877462879873853,-4.0403060532684725,14.427588035649405,1.3633614969385508,14.23400300539381,-1.6176277563611754,12.2382305617482,-5.116997091880691,12.49282676619992,-0.6866043953271874,10.934314207777778,-5.968262494211076,9.655523147948848,-5.636856278068136,9.834067724522825,-3.7349844382815576,8.204368220608915,0.717,1,partial_insert,train,,,,
