clip_path,domain,source_video,duration,sr,label
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0019.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0020.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0021.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0022.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0023.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0024.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0025.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0026.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0027.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0028.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0029.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0030.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0031.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0032.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0033.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0034.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0035.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0036.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0037.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0038.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0039.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0040.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0041.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0042.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0043.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0044.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0045.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0046.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0047.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0048.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0049.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0050.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0051.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0052.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0053.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0054.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0055.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0056.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0057.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0058.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0059.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0060.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0061.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0062.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0063.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0064.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0065.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0066.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0067.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0068.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0069.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0070.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0071.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0072.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0073.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0074.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0075.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0076.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0077.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0078.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0079.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0080.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0081.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0082.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0083.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0084.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0085.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0086.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0087.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0088.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0089.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0090.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0091.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0092.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0093.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0094.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0095.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0096.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0097.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0098.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0099.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0100.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0101.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0102.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0103.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0104.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0105.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0106.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0107.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0108.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0109.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0110.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0111.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0112.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0113.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0114.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0115.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0116.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0117.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0118.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0119.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0120.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0121.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0122.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0123.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0124.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0125.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0126.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0127.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0128.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0129.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0130.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0131.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0132.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0133.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0134.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0135.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0136.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0137.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0138.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0139.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0140.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0141.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0142.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0143.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0144.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0145.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0146.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0147.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0148.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0149.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0150.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0151.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0152.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0153.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0154.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0155.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0156.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0157.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0158.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0159.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0160.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0161.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\--NqGw9rfNA_clip0162.wav,podcast,--NqGw9rfNA,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0000.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0001.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0002.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0003.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0004.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0005.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0006.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0007.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0008.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0009.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0010.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0011.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0012.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0013.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0014.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0015.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0016.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0017.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0018.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0019.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0020.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0021.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0022.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0023.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0024.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0025.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0026.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0027.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0028.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0029.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0030.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0031.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0032.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0033.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0034.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0035.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0036.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0037.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0038.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0039.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
E:\FYP\data\realworld\youtube\podcast\clips\-AOQl94ZYn8_clip0040.wav,podcast,-AOQl94ZYn8,10,16000,bonafide
